msa_code,msa_title,state,min_long,min_lat,max_long,max_lat,center_long,center_lat,radius
C3862,"Ponca City, OK MicroSA",Oklahoma,-97.462495,36.593627,-96.749838,36.999255,-97.1061665,36.796441,32966
C3478,"Muskogee, OK MicroSA",Oklahoma,-95.766265,35.261636,-95.049933,35.856705,-95.40809899999999,35.5591705,38538
C3306,"Miami, OK MicroSA",Oklahoma,-95.037735,36.667472,-94.617946,36.999528,-94.82784050000001,36.8335,21504
C4466,"Stillwater, OK MicroSA",Oklahoma,-97.354132,35.940687,-96.619655,36.246541,-96.98689350000001,36.093614,33975
C3254,"McAlester, OK MicroSA",Oklahoma,-96.092374,34.593528,-95.349297,35.301006,-95.7208355,34.947267,45817
C1022,"Ada, OK MicroSA",Oklahoma,-96.93258,34.505389,-96.406048,34.965213,-96.669314,34.735301,29779
C4306,"Shawnee, OK MicroSA",Oklahoma,-97.142349,34.898809,-96.623699,35.464145,-96.883024,35.181477,36612
C2034,"Duncan, OK MicroSA",Oklahoma,-98.142148,34.289069,-97.562297,34.681823,-97.85222250000001,34.485445999999996,26823
C2510,"Guymon, OK MicroSA",Oklahoma,-102.032354,36.499118,-100.945372,36.998423,-101.48886300000001,36.748770500000006,50282
C1278,"Bartlesville, OK MicroSA",Oklahoma,-96.001199,36.423466,-95.78663,36.99946,-95.8939145,36.711462999999995,37302
C4926,"Woodward, OK MicroSA",Oklahoma,-99.605692,36.161577,-98.955836,36.819566,-99.280764,36.4905715,42612
C1870,"Corvallis, OR MSA",Oregon,-123.816833,44.276694,-123.073132,44.72127,-123.44498250000001,44.498982,34402
C3890,"Portland-Vancouver-Hillsboro, OR-WA MSA",Oregon,-123.785567,44.885714,-121.51438,46.388629,-122.6499735,45.6371715,105062
C1182,"Astoria, OR MicroSA",Oregon,-124.159546,45.77308,-123.358826,46.299099,-123.759186,46.0360895,37040
C1830,"Coos Bay, OR MicroSA",Oregon,-124.552373,42.666684,-123.702071,43.611464,-124.127222,43.139073999999994,61186
C3926,"Prineville, OR MicroSA",Oregon,-121.108537,43.697376,-119.654993,44.564036,-120.381765,44.130706,67239
C1506,"Brookings, OR MicroSA",Oregon,-124.703541,41.99558,-123.716492,42.955259,-124.2100165,42.4754195,62150
C1346,"Bend-Redmond, OR MSA",Oregon,-122.002362,43.611104,-119.896581,44.393481,-120.9494715,44.002292499999996,97410
C4070,"Roseburg, OR MicroSA",Oregon,-124.290236,42.699297,-121.974199,43.944837,-123.1322175,43.322067000000004,107136
C2622,"Hood River, OR MicroSA",Oregon,-121.922085,45.257377,-121.440485,45.726504,-121.681285,45.4919405,30381
C3278,"Medford, OR MSA",Oregon,-123.231327,42.003084,-122.282682,42.996795,-122.7570045,42.499939499999996,64354
C2442,"Grants Pass, OR MSA",Oregon,-124.041983,41.995094,-123.229167,42.784061,-123.635575,42.3895775,51095
C2890,"Klamath Falls, OR MicroSA",Oregon,-122.289972,41.992988,-120.879805,43.616707,-121.5848885,42.804847499999994,105155
C2166,"Eugene, OR MSA",Oregon,-124.230178,43.437395,-121.768016,44.290537,-122.999097,43.863966000000005,113896
C3544,"Newport, OR MicroSA",Oregon,-124.187674,44.275094,-123.595902,45.045782,-123.89178799999999,44.660438,49911
C1054,"Albany, OR MSA",Oregon,-123.260836,44.199915,-121.793895,44.794447,-122.5273655,44.497181,67858
C4142,"Salem, OR MSA",Oregon,-123.725771,44.683352,-121.733268,45.285208,-122.7295195,44.98428,92170
C2584,"Hermiston-Pendleton, OR MicroSA",Oregon,-120.006555,44.994534,-117.972948,46.001157,-118.98975150000001,45.4978455,94072
C2926,"La Grande, OR MicroSA",Oregon,-118.697766,44.956326,-117.266005,45.861083,-117.9818855,45.4087045,66231
C4552,"The Dalles, OR MicroSA",Oregon,-121.80572,44.821535,-120.371441,45.704839,-121.0885805,45.263187,66347
C2390,"Gettysburg, PA MSA",Pennsylvania,-77.471085,39.719816,-76.954932,40.069945,-77.2130085,39.8948805,23876
C3830,"Pittsburgh, PA MSA",Pennsylvania,-80.51928,39.720678,-78.973814,41.173134,-79.74654699999999,40.446906,94064
C3974,"Reading, PA MSA",Pennsylvania,-76.440181,40.137107,-75.529694,40.67727,-75.9849375,40.407188500000004,42117
C1102,"Altoona, PA MSA",Pennsylvania,-78.620383,40.242107,-78.116521,40.743017,-78.368452,40.492562,32440
C4238,"Sayre, PA MicroSA",Pennsylvania,-76.927059,41.541278,-76.115172,42.002018,-76.52111550000001,41.771648,37556
C2778,"Johnstown, PA MSA",Pennsylvania,-79.056347,40.242524,-78.348668,40.725919,-78.7025075,40.484221500000004,32736
C4430,"State College, PA MSA",Pennsylvania,-78.376993,40.691557,-77.143804,41.252752,-77.76039850000001,40.9721545,57045
C2018,"DuBois, PA MicroSA",Pennsylvania,-78.806598,40.723066,-78.038203,41.253778,-78.4224005,40.988422,35544
C3082,"Lock Haven, PA MicroSA",Pennsylvania,-78.093381,40.962938,-77.143712,41.478576,-77.6185465,41.220757,43930
C1410,"Bloomsburg-Berwick, PA MSA",Pennsylvania,-76.794246,40.775445,-76.207827,41.310198,-76.5010365,41.0428215,34631
C3274,"Meadville, PA MicroSA",Pennsylvania,-80.519437,41.480396,-79.612071,41.851524,-80.065754,41.66596,41973
C2542,"Harrisburg-Carlisle, PA MSA",Pennsylvania,-77.671761,39.944077,-76.535414,40.659595,-77.1035875,40.301836,52565
C2150,"Erie, PA MSA",Pennsylvania,-80.519851,41.849039,-79.610648,42.516072,-80.0652495,42.1825555,43198
C1654,"Chambersburg-Waynesboro, PA MSA",Pennsylvania,-78.099403,39.71987,-77.454109,40.289885,-77.776756,40.0048775,36915
C2650,"Huntingdon, PA MicroSA",Pennsylvania,-78.257305,40.061419,-77.676611,40.743681,-77.966958,40.402550000000005,44184
C2686,"Indiana, PA MicroSA",Pennsylvania,-79.4599,40.368717,-78.79899,40.911346,-79.129445,40.6400315,35141
C4254,"Scranton--Wilkes-Barre--Hazleton, PA MSA",Pennsylvania,-76.319957,40.902313,-75.440389,41.651825,-75.880173,41.277069,48540
C2954,"Lancaster, PA MSA",Pennsylvania,-76.72162,39.721131,-75.873375,40.315971,-76.29749749999999,40.018551,39238
C3526,"New Castle, PA MicroSA",Pennsylvania,-80.519311,40.851338,-80.098294,41.128165,-80.3088025,40.9897515,19475
C3014,"Lebanon, PA MSA",Pennsylvania,-76.67804,40.195549,-76.151215,40.555157,-76.4146275,40.375353000000004,24370
C4870,"Williamsport, PA MSA",Pennsylvania,-77.599474,41.068708,-76.447597,41.596919,-77.02353550000001,41.3328135,53284
C1462,"Bradford, PA MicroSA",Pennsylvania,-78.956138,41.601874,-78.20364,41.999976,-78.579889,41.800925,34809
C3038,"Lewistown, PA MicroSA",Pennsylvania,-77.913929,40.360542,-77.287941,40.846937,-77.60093499999999,40.6037395,31500
C2070,"East Stroudsburg, PA MSA",Pennsylvania,-75.649412,40.814746,-74.966759,41.252101,-75.3080855,41.0334235,31578
C4498,"Sunbury, PA MicroSA",Pennsylvania,-76.949148,40.603466,-76.380334,41.175732,-76.66474099999999,40.889599000000004,37061
C3906,"Pottsville, PA MicroSA",Pennsylvania,-76.701624,40.495434,-75.757807,40.94974,-76.2297155,40.722587000000004,43659
C4278,"Selinsgrove, PA MicroSA",Pennsylvania,-77.356628,40.635711,-76.798714,40.889621,-77.07767100000001,40.762665999999996,25808
C4374,"Somerset, PA MicroSA",Pennsylvania,-79.417558,39.721578,-78.658305,40.285439,-79.0379315,40.003508499999995,36516
C3026,"Lewisburg, PA MicroSA",Pennsylvania,-77.36418,40.807334,-76.799277,41.148801,-77.0817285,40.978067499999995,26131
C3634,"Oil City, PA MicroSA",Pennsylvania,-79.999845,41.171654,-79.477822,41.624559,-79.7388335,41.3981065,29331
C4762,"Warren, PA MicroSA",Pennsylvania,-79.613147,41.623334,-78.9155,41.99967,-79.26432349999999,41.811502000000004,32272
C4962,"York-Hanover, PA MSA",Pennsylvania,-77.137425,39.719799,-76.23869,40.226328,-76.6880575,39.9730635,41574
C2494,"Greenwood, SC MicroSA",South Carolina,-82.742075,33.95321,-81.868346,34.484335,-82.3052105,34.2187725,40417
C2486,"Greenville-Anderson-Mauldin, SC MSA",South Carolina,-82.992232,34.203148,-81.64354,35.215485,-82.317886,34.7093165,65561
C2594,"Hilton Head Island-Bluffton-Beaufort, SC MSA",South Carolina,-81.28127,31.995954,-80.305711,32.753058,-80.7934905,32.374506000000004,49031
C1670,"Charleston-North Charleston, SC MSA",South Carolina,-80.791968,32.482565,-79.26183,33.507172,-80.026899,32.994868499999995,70782
C1790,"Columbia, SC MSA",South Carolina,-82.010272,33.466006,-80.283965,34.614765,-81.1471185,34.0403855,79856
C2350,"Gaffney, SC MicroSA",South Carolina,-81.874689,34.83928,-81.3666,35.184036,-81.6206445,35.011658,23503
C2250,"Florence, SC MSA",South Carolina,-80.288787,33.775357,-79.31378,34.53522,-79.8012835,34.1552885,49210
C2386,"Georgetown, SC MicroSA",South Carolina,-79.680904,33.049793,-78.926075,33.779878,-79.3034895,33.414835499999995,47281
C1350,"Bennettsville, SC MicroSA",South Carolina,-79.934621,34.297994,-79.450024,34.806754,-79.6923225,34.552374,32948
C3514,"Newberry, SC MicroSA",South Carolina,-81.945019,34.070839,-81.316911,34.533652,-81.630965,34.3022455,29972
C4286,"Seneca, SC MicroSA",South Carolina,-83.353928,34.472204,-82.82288,35.056182,-83.088404,34.764193,37819
C3670,"Orangeburg, SC MicroSA",South Carolina,-81.373494,33.176907,-80.221479,33.707131,-80.79748649999999,33.442019,53290
C4390,"Spartanburg, SC MSA",South Carolina,-82.226537,34.445027,-81.415894,35.196222,-81.8212155,34.8206245,48649
C4494,"Sumter, SC MSA",South Carolina,-80.646714,33.643911,-79.893377,34.168696,-80.27004550000001,33.9063035,34848
C2670,"Huron, SD MicroSA",South Dakota,-98.705762,44.194607,-97.853028,44.634159,-98.279395,44.414383,39446
C1510,"Brookings, SD MicroSA",South Dakota,-97.129671,44.195426,-96.451466,44.543883,-96.7905685,44.369654499999996,31372
C1010,"Aberdeen, SD MicroSA",South Dakota,-99.709044,45.240355,-97.978632,45.938731,-98.843838,45.589543,80046
C4682,"Vermillion, SD MicroSA",South Dakota,-97.160752,42.704154,-96.805423,43.083735,-96.98308750000001,42.8939445,24582
C4798,"Watertown, SD MicroSA",South Dakota,-97.494663,44.803342,-96.881966,45.151904,-97.1883145,44.977623,28342
C3966,"Rapid City, SD MSA",South Dakota,-104.055487,43.476844,-101.999981,45.039658,-103.02773400000001,44.258251,101211
C3358,"Mitchell, SD MicroSA",South Dakota,-98.326089,43.497873,-97.606479,43.851461,-97.966284,43.674667,33288
C3818,"Pierre, SD MicroSA",South Dakota,-101.167048,44.097895,-99.598767,44.898295,-100.38290749999999,44.498095,72546
C4394,"Spearfish, SD MicroSA",South Dakota,-104.055971,44.140575,-103.452436,44.6048,-103.7542035,44.3726875,30064
C4362,"Sioux Falls, SD MSA",South Dakota,-97.609096,43.083124,-96.436472,43.849507,-97.022784,43.4663155,54244
C4946,"Yankton, SD MicroSA",South Dakota,-97.637496,42.799701,-97.160202,43.169978,-97.398849,42.9848395,23979
C2894,"Knoxville, TN MSA",Tennessee,-84.914156,35.460543,-83.255292,36.592049,-84.084724,36.026296,76736
C4318,"Shelbyville, TN MicroSA",Tennessee,-86.665555,35.318817,-86.234529,35.702833,-86.450042,35.510825,24869
C1742,"Cleveland, TN MSA",Tennessee,-85.026737,34.987569,-84.292365,35.357871,-84.659551,35.17272,33971
C3498,"Nashville-Davidson--Murfreesboro--Franklin, TN MSA",Tennessee,-87.74375,35.408175,-85.778634,36.652443,-86.761192,36.030309,90903
C2774,"Johnson City, TN MSA",Tennessee,-82.702566,35.953871,-81.933065,36.510614,-82.3178155,36.2322425,36055
C2718,"Jackson, TN MSA",Tennessee,-89.36162,35.247339,-88.351765,36.000213,-88.85669250000001,35.623776,48757
C3546,"Newport, TN MicroSA",Tennessee,-83.316827,35.712982,-82.896081,36.182395,-83.106454,35.9476885,30400
C4610,"Tullahoma-Manchester, TN MicroSA",Tennessee,-86.539485,34.988253,-85.863245,35.706429,-86.20136500000001,35.347341,46510
C1890,"Crossville, TN MicroSA",Tennessee,-85.273288,35.746285,-84.680633,36.170586,-84.97696049999999,35.9584355,27478
C2054,"Dyersburg, TN MicroSA",Tennessee,-89.733056,35.880934,-89.154464,36.212794,-89.44376,36.046864,26764
C2462,"Greeneville, TN MicroSA",Tennessee,-83.172685,35.921807,-82.5772,36.418782,-82.8749425,36.1702945,32185
C3410,"Morristown, TN MSA",Tennessee,-83.71029,35.895846,-83.081726,36.345292,-83.396008,36.120569,29107
C2870,"Kingsport-Bristol-Bristol, TN-VA MSA",Tennessee,-83.288896,36.241923,-81.60538,36.929039,-82.447138,36.585481,77877
C3754,"Paris, TN MicroSA",Tennessee,-88.530322,36.12029,-87.99092,36.501583,-88.260621,36.3109365,24952
C1826,"Cookeville, TN MicroSA",Tennessee,-85.846483,35.978492,-85.082497,36.540265,-85.46449000000001,36.2593785,36381
C2998,"Lawrenceburg, TN MicroSA",Tennessee,-87.611925,34.999377,-87.197359,35.457857,-87.404642,35.228617,29692
C1194,"Athens, TN MicroSA",Tennessee,-84.860164,35.241043,-84.400623,35.644675,-84.6303935,35.442859,26140
C3028,"Lewisburg, TN MicroSA",Tennessee,-86.960804,35.252878,-86.599478,35.710864,-86.780141,35.481871,29660
C1942,"Dayton, TN MicroSA",Tennessee,-85.146393,35.409101,-84.711472,35.825151,-84.9289325,35.617126,26944
C4294,"Sevierville, TN MicroSA",Tennessee,-83.794275,35.561929,-83.251521,36.043119,-83.522898,35.802524,31162
C3266,"McMinnville, TN MicroSA",Tennessee,-85.997732,35.504573,-85.557535,35.852162,-85.77763350000001,35.6783675,22510
C3228,"Martin, TN MicroSA",Tennessee,-88.959839,36.061817,-88.516302,36.502729,-88.73807049999999,36.282273,28554
C3730,"Palestine, TX MicroSA",Texas,-96.06486,31.504056,-95.258791,32.084482,-95.66182549999999,31.794269,37589
C1138,"Andrews, TX MicroSA",Texas,-103.064788,32.085795,-102.210843,32.523371,-102.63781549999999,32.304582999999994,39502
C3126,"Lufkin, TX MicroSA",Texas,-95.005566,31.026088,-94.129632,31.526916,-94.567599,31.276502,40519
C1858,"Corpus Christi, TX MSA",Texas,-97.942146,27.558358,-96.790437,28.319238,-97.36629149999999,27.938798,53276
C4866,"Wichita Falls, TX MSA",Texas,-98.953938,33.39542,-97.94573,34.212497,-98.449834,33.8039585,52915
C1110,"Amarillo, TX MSA",Texas,-103.042521,34.747416,-101.085886,35.627515,-102.06420349999999,35.1874655,90511
C4170,"San Antonio-New Braunfels, TX MSA",Texas,-99.603323,28.612658,-97.630985,30.138954,-98.617154,29.375805999999997,98846
C2642,"Houston-The Woodlands-Sugar Land, TX MSA",Texas,-96.62198,28.764837,-94.353383,30.630284,-95.4876815,29.6975605,120810
C1242,"Austin-Round Rock, TX MSA",Texas,-98.2976,29.630718,-97.024461,30.904414,-97.66103050000001,30.267566000000002,82487
C1330,"Beeville, TX MicroSA",Texas,-98.089764,28.129683,-97.375579,28.719648,-97.73267150000001,28.4246655,38207
C2866,"Killeen-Temple, TX MSA",Texas,-98.569645,30.752363,-97.070057,31.711019,-97.819851,31.231690999999998,69369
C1778,"College Station-Bryan, TX MSA",Texas,-96.96363,30.295549,-96.079969,31.357129,-96.5217995,30.826339,68750
C1522,"Brownwood, TX MicroSA",Texas,-99.203601,31.448186,-98.668441,32.079597,-98.93602100000001,31.7638915,40891
C3892,"Port Lavaca, TX MicroSA",Texas,-96.930367,28.022835,-96.322731,28.730278,-96.62654900000001,28.3765565,45815
C1018,"Abilene, TX MSA",Texas,-100.151924,32.079123,-99.114049,32.960251,-99.63298649999999,32.519687000000005,57063
C1518,"Brownsville-Harlingen, TX MSA",Texas,-97.862294,25.837164,-97.08934,26.412715,-97.475817,26.1249395,37273
C2738,"Jacksonville, TX MicroSA",Texas,-95.462242,31.42571,-94.865857,32.138053,-95.1640495,31.781881499999997,46132
C1910,"Dallas-Fort Worth-Arlington, TX MSA",Texas,-98.068545,32.052087,-95.858645,33.434057,-96.963595,32.743072,102227
C2362,"Gainesville, TX MicroSA",Texas,-97.487065,33.41641,-96.943339,33.956395,-97.215202,33.6864025,34970
C3118,"Lubbock, TX MSA",Texas,-102.085768,32.959702,-101.038772,33.833625,-101.56227,33.3966635,56597
C2950,"Lamesa, TX MicroSA",Texas,-102.20852,32.52327,-101.688738,32.961954,-101.948629,32.742611999999994,28410
C2582,"Hereford, TX MicroSA",Texas,-103.042982,34.746024,-102.167444,35.18725,-102.60521299999999,34.966637,40501
C3622,"Odessa, TX MSA",Texas,-102.799086,31.651085,-102.286971,32.08721,-102.54302849999999,31.869147499999997,28244
C2134,"El Paso, TX MSA",Texas,-106.645646,30.629258,-104.907122,32.00265,-105.77638400000001,31.315954,88943
C4450,"Stephenville, TX MicroSA",Texas,-98.551158,31.917511,-97.864864,32.513039,-98.208011,32.215275,38567
C4738,"Waco, TX MSA",Texas,-97.60523,30.986031,-96.596862,31.863079,-97.101046,31.424554999999998,56799
C2324,"Fredericksburg, TX MicroSA",Texas,-99.304015,30.134298,-98.587777,30.499887,-98.945896,30.3170925,33132
C1370,"Big Spring, TX MicroSA",Texas,-101.776085,31.650854,-101.174534,32.525228,-101.4753095,32.088041,56626
C4702,"Victoria, TX MSA",Texas,-97.77853,28.388684,-96.642323,29.104046,-97.21042650000001,28.746365,52559
C3742,"Pampa, TX MicroSA",Texas,-101.086438,35.18214,-100.538144,35.620485,-100.812291,35.4013125,28388
C4330,"Sherman-Denison, TX MSA",Texas,-96.945126,33.397826,-96.379452,33.959579,-96.662289,33.6787025,36380
C3098,"Longview, TX MSA",Texas,-95.15341,31.843718,-94.452391,32.904502,-94.80290049999999,32.37411,68698
C3838,"Plainview, TX MicroSA",Texas,-102.090415,33.824675,-101.56358,34.313132,-101.8269975,34.068903500000005,31633
C1314,"Beaumont-Port Arthur, TX MSA",Texas,-94.732732,29.506328,-93.508039,31.186627,-94.1203855,30.3464775,108819
C3222,"Marshall, TX MicroSA",Texas,-94.702201,32.326583,-94.042817,32.793088,-94.37250900000001,32.5598355,30502
C1198,"Athens, TX MicroSA",Texas,-96.454573,32.005895,-95.428127,32.358925,-95.94135,32.182410000000004,47482
C3258,"McAllen-Edinburg-Mission, TX MSA",Texas,-98.586715,26.036338,-97.861684,26.783081,-98.2241995,26.409709499999998,48360
C3022,"Levelland, TX MicroSA",Texas,-102.615447,33.388327,-102.075929,33.825121,-102.345688,33.606724,28287
C4486,"Sulphur Springs, TX MicroSA",Texas,-95.863332,32.960434,-95.30763,33.37719,-95.585481,33.168812,26990
C1442,"Borger, TX MicroSA",Texas,-101.623466,35.624057,-101.085728,36.055405,-101.354597,35.839731,27935
C4166,"San Angelo, TX MSA",Texas,-101.274799,31.079379,-100.111234,31.705418,-100.6930165,31.3923985,53825
C1086,"Alice, TX MicroSA",Texas,-98.235497,27.260981,-97.788988,28.057966,-98.0122425,27.6594735,51614
C2878,"Kingsville, TX MicroSA",Texas,-98.0598,26.597884,-97.165097,27.635982,-97.6124485,27.116933,67229
C2850,"Kerrville, TX MicroSA",Texas,-99.757621,29.781398,-98.917725,30.290698,-99.337673,30.036048,38852
C3758,"Paris, TX MicroSA",Texas,-95.857738,33.377653,-95.308072,33.943057,-95.582905,33.660355,36616
C3326,"Midland, TX MSA",Texas,-102.287528,31.651276,-101.688656,32.525325,-101.988092,32.0883005,56605
C1306,"Bay City, TX MicroSA",Texas,-96.395198,28.279736,-95.49565,29.229702,-95.945424,28.754719,61521
C2058,"Eagle Pass, TX MicroSA",Texas,-100.667548,28.196837,-100.111406,29.086318,-100.389477,28.641577499999997,57604
C2030,"Dumas, TX MicroSA",Texas,-102.163058,35.619923,-101.6226,36.055627,-101.892829,35.837775,28217
C3486,"Nacogdoches, TX MicroSA",Texas,-94.97816,31.222776,-94.300038,31.845555,-94.639099,31.5341655,40332
C1862,"Corsicana, TX MicroSA",Texas,-96.896209,31.796191,-96.050758,32.328929,-96.4734835,32.062560000000005,39109
C4502,"Sweetwater, TX MicroSA",Texas,-100.665353,32.08133,-100.146543,32.525354,-100.405948,32.303342,28755
C3342,"Mineral Wells, TX MicroSA",Texas,-98.57626,32.511626,-98.056094,33.007913,-98.31617700000001,32.759769500000004,32140
C3778,"Pecos, TX MicroSA",Texas,-104.102351,30.76647,-103.010403,32.000134,-103.556377,31.383302,79894
C4366,"Snyder, TX MicroSA",Texas,-101.174726,32.525188,-100.65587,32.970225,-100.915298,32.7477065,28821
C4634,"Tyler, TX MSA",Texas,-95.594541,32.135399,-94.985265,32.687026,-95.28990300000001,32.411212500000005,35724
C4010,"Rio Grande City, TX MicroSA",Texas,-99.171835,26.235246,-98.32067,26.785694,-98.7462525,26.510469999999998,39373
C3442,"Mount Pleasant, TX MicroSA",Texas,-95.12613,32.982453,-94.808783,33.39848,-94.9674565,33.1904665,26942
C2666,"Huntsville, TX MicroSA",Texas,-95.863082,30.504369,-94.842947,31.38693,-95.3530145,30.945649500000002,57156
C4662,"Uvalde, TX MicroSA",Texas,-100.112309,29.086318,-99.411725,29.627691,-99.762017,29.3570045,35060
C1962,"Del Rio, TX MicroSA",Texas,-101.760924,29.237579,-100.699141,30.288527,-101.2300325,29.763053,68061
C1478,"Brenham, TX MicroSA",Texas,-96.794552,30.044283,-96.080839,30.39989,-96.43769549999999,30.2220865,33015
C2970,"Laredo, TX MSA",Texas,-100.212189,27.259562,-98.798087,28.204627,-99.50513799999999,27.7320945,65414
C2090,"El Campo, TX MicroSA",Texas,-96.640315,28.963291,-95.841948,29.633806,-96.2411315,29.298548500000003,43424
C4690,"Vernon, TX MicroSA",Texas,-99.47565,33.833799,-98.952296,34.458802,-99.21397300000001,34.146300499999995,40476
C3970,"Raymondville, TX MicroSA",Texas,-98.004189,26.299269,-97.167255,26.611769,-97.585722,26.455519,38715
C4982,"Zapata, TX MicroSA",Texas,-99.453794,26.571682,-98.954176,27.319174,-99.203985,26.945428,48409
C3626,"Ogden-Clearfield, UT MSA",Utah,-114.042029,40.769093,-111.22143,42.001515,-112.6317295,41.385304,130477
C3922,"Price, UT MicroSA",Utah,-111.247506,39.467455,-109.873899,39.814138,-110.56070249999999,39.6407965,63541
C1626,"Cedar City, UT MicroSA",Utah,-114.05235,37.474298,-112.466936,38.148864,-113.25964300000001,37.811581000000004,73339
C3934,"Provo-Orem, UT MSA",Utah,-114.047855,39.314483,-110.857647,40.577914,-112.452751,39.9461985,147575
C4162,"Salt Lake City, UT MSA",Utah,-114.047026,39.903655,-111.553188,41.076888,-112.800107,40.4902715,115361
C4492,"Summit Park, UT MicroSA",Utah,-111.649129,40.548352,-110.000697,41.251627,-110.82491300000001,40.899989500000004,76254
C4686,"Vernal, UT MicroSA",Utah,-110.04823,39.461766,-109.047767,40.858401,-109.5479985,40.1600835,90449
C2572,"Heber, UT MicroSA",Utah,-111.620968,39.899145,-110.891649,40.690949,-111.2563085,40.295047,51279
C4110,"St. George, UT MSA",Utah,-114.052885,36.999975,-112.899066,37.618289,-113.4759755,37.309132,53374
C1354,"Bennington, VT MicroSA",Vermont,-73.290944,42.73929,-72.819619,43.314499,-73.0552815,43.0268945,37251
C1554,"Burlington-South Burlington, VT MSA",Vermont,-73.390231,44.161412,-72.53328,45.016658,-72.96175550000001,44.589034999999996,55387
C4086,"Rutland, VT MicroSA",Vermont,-73.431229,43.290551,-72.699795,43.85806,-73.065512,43.5743055,36753
C1274,"Barre, VT MicroSA",Vermont,-72.952204,44.01281,-72.217078,44.506098,-72.584641,44.259454000000005,34006
C1682,"Charlottesville, VA MSA",Virginia,-79.172135,37.329553,-78.062481,38.475527,-78.61730800000001,37.90254,74215
C4006,"Richmond, VA MSA",Virginia,-78.240748,36.707658,-76.741984,38.252742,-77.491366,37.480199999999996,100063
C3134,"Lynchburg, VA MSA",Virginia,-79.858405,37.005839,-78.594352,37.814152,-79.22637850000001,37.4099955,58473
C4442,"Staunton-Waynesboro, VA MSA",Virginia,-79.533311,37.881587,-78.749396,38.477677,-79.14135350000001,38.179632,38604
C4022,"Roanoke, VA MSA",Virginia,-80.472782,36.780752,-79.498699,37.800973,-79.98574049999999,37.2908625,66071
C1372,"Big Stone Gap, VA MicroSA",Virginia,-82.878554,36.798959,-82.136012,37.306316,-82.507283,37.0526375,34349
C1398,"Blacksburg-Christiansburg-Radford, VA MSA",Virginia,-81.014489,36.708718,-80.104413,37.481672,-80.559451,37.095195000000004,50058
C4902,"Winchester, VA-WV MSA",Virginia,-78.979898,39.007994,-78.033191,39.539695,-78.5065445,39.273844499999996,43793
C3230,"Martinsville, VA MicroSA",Virginia,-80.095141,36.541964,-79.640652,36.856139,-79.8678965,36.699051499999996,21024
C1926,"Danville, VA MicroSA",Virginia,-79.714849,36.540852,-79.092264,37.137454,-79.40355650000001,36.839152999999996,38637
C2550,"Harrisonburg, VA MSA",Virginia,-79.224583,38.206648,-78.48574,38.850102,-78.85516150000001,38.528375,41671
C1414,"Bluefield, WV-VA MicroSA",Virginia,-81.901868,36.932934,-80.849451,37.597916,-81.3756595,37.265425,48683
C3683,"Othello, WA MicroSA",Washington,-119.369507,46.73539,-117.959335,47.261718,-118.664421,46.998554,65232
C2842,"Kennewick-Richland, WA MSA",Washington,-119.876725,45.836198,-118.198228,46.739105,-119.0374765,46.2876515,77645
C4830,"Wenatchee, WA MSA",Washington,-121.180802,47.220133,-118.950592,48.550836,-120.065697,47.8854845,103166
C3882,"Port Angeles, WA MicroSA",Washington,-124.848974,47.866673,-122.896971,48.499784,-123.8729725,48.1832285,90297
C4746,"Walla Walla, WA MSA",Washington,-119.041498,45.99895,-117.603296,46.624777,-118.322397,46.3118635,66529
C3102,"Longview, WA MSA",Washington,-123.218313,45.850536,-122.239481,46.388045,-122.72889699999999,46.1192905,45279
C3418,"Moses Lake, WA MicroSA",Washington,-120.042866,46.625464,-118.972823,47.962183,-119.5078445,47.2938235,86568
C1014,"Aberdeen, WA MicroSA",Washington,-124.429553,46.790916,-123.158364,47.533898,-123.7939585,47.162407,58803
C3602,"Oak Harbor, WA MicroSA",Washington,-122.863078,47.828098,-122.328463,48.417855,-122.5957705,48.1229765,38193
C4266,"Seattle-Tacoma-Bellevue, WA MSA",Washington,-122.852918,46.728406,-120.907399,48.29899,-121.8801585,47.513698000000005,101714
C1474,"Bremerton-Silverdale, WA MSA",Washington,-123.038404,47.403091,-122.427023,47.972953,-122.7327135,47.688022000000004,36905
C2126,"Ellensburg, WA MicroSA",Washington,-121.465979,46.736151,-119.925605,47.597939,-120.69579200000001,47.167045,71255
C1650,"Centralia, WA MicroSA",Washington,-123.372706,46.383458,-121.353179,46.794427,-122.3629425,46.5889425,93420
C4322,"Shelton, WA MicroSA",Washington,-123.50608,47.082259,-122.8005,47.607508,-123.15329,47.3448835,34016
C4406,"Spokane-Spokane Valley, WA MSA",Washington,-118.402407,47.259272,-117.032107,49.000737,-117.71725699999999,48.1300045,112781
C3458,"Mount Vernon-Anacortes, WA MSA",Washington,-122.764404,48.295945,-120.686097,48.657003,-121.7252505,48.476474,96139
C3650,"Olympia-Tumwater, WA MSA",Washington,-123.203101,46.762038,-122.203106,47.19422,-122.7031035,46.978128999999996,46258
C1338,"Bellingham, WA MSA",Washington,-123.32224,48.625687,-120.655857,49.002439,-121.9890485,48.814063000000004,123343
C3942,"Pullman, WA MicroSA",Washington,-118.249389,46.416779,-117.039405,47.260659,-117.644397,46.838719,55972
C4942,"Yakima, WA MSA",Washington,-121.52307,46.040169,-119.86554,47.08875,-120.694305,46.5644595,76675
C1662,"Charleston, WV MSA",West Virginia,-81.980348,37.76331,-80.817424,38.667839,-81.398886,38.2155745,58579
